db_row,date,weekday,slot,node_name,winner,legacy_people,battle_count,unified_or_constraint,banquet,tax_days,holding_days,release_date,calculation_status
334,2026-07-05,日,1A,ナーガ沼地,亗Luxúria亗,,,統一,-,0,7,2026-07-12,resolved
334,2026-07-05,日,1B,旧ダンデリオン,黒の太陽,,,-,宴会,0,7,2026-07-12,resolved
334,2026-07-05,日,1C,捨てられた地,ーリベリオンー,,,-,宴会,0,1,2026-07-06,resolved
334,2026-07-05,日,1D,ベア川下流,ー麒麟ー,,,-,-,0,7,2026-07-12,resolved
334,2026-07-05,日,1E,アルティノ入り口,Revenant,,,-,-,0,7,2026-07-12,resolved
335,2026-07-06,月,3A,ルツム族駐屯地,常悪魔遇到殺手猫,,,,宴会,4,7,2026-07-13,resolved
335,2026-07-06,月,3B,アト農場,雪狼族,,,,-,0,7,2026-07-13,resolved
335,2026-07-06,月,2A,ベリア農場地帯,PONYTAIL,,,-,宴会,4,3,2026-07-09,resolved
335,2026-07-06,月,2B,ギュントの丘,微笑Party,,,統一,-,0,7,2026-07-13,resolved
335,2026-07-06,月,2C,高原地帯,MystSA,,,-,-,0,7,2026-07-13,resolved
335,2026-07-06,月,1A,隠遁の森,RëBîrth,,,-,-,3,7,2026-07-13,resolved
335,2026-07-06,月,1B,エワズの丘,ZirconiA,,,-,宴会,1,7,2026-07-13,resolved
335,2026-07-06,月,1C,廃城跡入り口,ーリベリオンー,,,-,-,0,7,2026-07-13,resolved
335,2026-07-06,月,1D,カイア渡し場,FLORISTS,,,-,宴会,0,7,2026-07-13,resolved
335,2026-07-06,月,1E,カズラ農場,Elemento,,,統一,-,0,7,2026-07-13,resolved
338,2026-07-09,木,3A,北部大農場,PONYTAIL,,,,-,#N/A,4,2026-07-13,pending_or_error
338,2026-07-09,木,2A,トロル防御基地,xAEGISx,,,-,-,6,#N/A,#N/A,pending_or_error
338,2026-07-09,木,2B,隠された修道院,Pandora,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
338,2026-07-09,木,2C,マルニの第2実験場,PhoenixJP,,,-,-,#N/A,#N/A,#N/A,pending_or_error
338,2026-07-09,木,1A,アグリス平原,ムpocalypse,,,統一,宴会,4,#N/A,#N/A,pending_or_error
338,2026-07-09,木,1B,リンチ農場廃墟,一惡人谷一,,,-,-,#N/A,#N/A,#N/A,pending_or_error
338,2026-07-09,木,1C,ブレディー砦,Kopitiam,,,統一,宴会,#N/A,#N/A,#N/A,pending_or_error
338,2026-07-09,木,1D,エントの森,Orzeca,,,-,-,#N/A,1,2026-07-10,pending_or_error
338,2026-07-09,木,1E,クリオ村,ーArchー,,,-,-,#N/A,4,2026-07-13,pending_or_error
339,2026-07-10,金,3A,アグリス祭壇,・殺戮・,,,,-,#N/A,#N/A,#N/A,pending_or_error
339,2026-07-10,金,2A,ナーガ抽出場,UnityJP,,,-,-,#N/A,#N/A,#N/A,pending_or_error
339,2026-07-10,金,2B,オークキャンプ,TRAITORs,,,-,-,5,#N/A,#N/A,pending_or_error
339,2026-07-10,金,1A,北部採石場,黄昏のえりしおん,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
339,2026-07-10,金,1B,ハーピーの絶壁,シェイド,,,-,-,#N/A,2,2026-07-12,pending_or_error
339,2026-07-10,金,1C,ブリの森,Orzeca,,,-,-,#N/A,#N/A,#N/A,pending_or_error
339,2026-07-10,金,1D,マンシャの森の奥,Döraêmön,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
339,2026-07-10,金,1E,廃鉄鉱山採掘場,Restart,,,-,-,#N/A,#N/A,#N/A,pending_or_error
341,2026-07-12,日,3A,デルニール農場,沙漠黑鷹,,,,宴会,0,7,2026-07-19,resolved
341,2026-07-12,日,2A,略奪の森,毛家村,,,-,宴会,0,7,2026-07-19,resolved
341,2026-07-12,日,2B,忘却の地,RaиkSS,,,-,-,2,4,2026-07-16,resolved
341,2026-07-12,日,1A,ナーガ沼地,亗Luxúria亗,,,-,宴会,0,7,2026-07-19,resolved
341,2026-07-12,日,1B,旧ダンデリオン,シェイド,,,統一,-,0,1,2026-07-13,resolved
341,2026-07-12,日,1C,捨てられた地,オアシスステップ,,,統一,-,6,7,2026-07-19,resolved
341,2026-07-12,日,1D,ベア川下流,ー麒麟ー,,,-,-,0,7,2026-07-19,resolved
341,2026-07-12,日,1E,アルティノ入り口,Revenant,,,統一,-,0,7,2026-07-19,resolved
342,2026-07-13,月,3A,ルツム族駐屯地,常悪魔遇到殺手猫,,,,-,0,7,2026-07-20,resolved
342,2026-07-13,月,3B,アト農場,雪狼族,,,,宴会,0,7,2026-07-20,resolved
342,2026-07-13,月,2A,ベリア農場地帯,PONYTAIL,,,-,-,4,3,2026-07-16,resolved
342,2026-07-13,月,2B,ギュントの丘,ーArchー,,,-,-,0,7,2026-07-20,resolved
342,2026-07-13,月,2C,高原地帯,RaиkSS,,,-,宴会,0,3,2026-07-16,resolved
342,2026-07-13,月,1A,隠遁の森,Maverickz,,,-,-,0,7,2026-07-20,resolved
342,2026-07-13,月,1B,エワズの丘,一SUN一,,,統一,-,0,7,2026-07-20,resolved
342,2026-07-13,月,1C,廃城跡入り口,ーリベリオンー,,,-,-,0,3,2026-07-16,resolved
342,2026-07-13,月,1D,カイア渡し場,シェイド,,,-,-,0,4,2026-07-17,resolved
342,2026-07-13,月,1E,カズラ農場,cobraXverse ,,,-,宴会,0,7,2026-07-20,resolved
345,2026-07-16,木,3A,北部大農場,PONYTAIL,,,,宴会,3,#N/A,#N/A,pending_or_error
345,2026-07-16,木,2A,トロル防御基地,黒の太陽,,,-,-,#N/A,#N/A,#N/A,pending_or_error
345,2026-07-16,木,2B,隠された修道院,RaиkSS,,,-,-,#N/A,1,2026-07-17,pending_or_error
345,2026-07-16,木,2C,マルニの第2実験場,Döraêmön,,,統一,宴会,#N/A,#N/A,#N/A,pending_or_error
345,2026-07-16,木,1A,アグリス平原,柿一門,,,-,-,#N/A,#N/A,#N/A,pending_or_error
345,2026-07-16,木,1B,リンチ農場廃墟,一惡人谷一,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
345,2026-07-16,木,1C,ブレディー砦,Kopitiam,,,-,-,#N/A,#N/A,#N/A,pending_or_error
345,2026-07-16,木,1D,エントの森,ーリベリオンー,,,-,宴会,6,#N/A,#N/A,pending_or_error
345,2026-07-16,木,1E,クリオ村,PokemonGo,,,-,宴会,3,#N/A,#N/A,pending_or_error
346,2026-07-17,金,3A,アグリス祭壇,・殺戮・,,,,-,#N/A,2,2026-07-19,pending_or_error
346,2026-07-17,金,2A,ナーガ抽出場,VainqueurJP,,,-,宴会,#N/A,3,2026-07-20,pending_or_error
346,2026-07-17,金,2B,オークキャンプ,RaиkSS,,,-,-,#N/A,6,2026-07-23,pending_or_error
346,2026-07-17,金,1A,北部採石場,黄昏のえりしおん,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
346,2026-07-17,金,1B,ハーピーの絶壁,シェイド,,,-,宴会,5,3,2026-07-20,resolved
346,2026-07-17,金,1C,ブリの森,βυsнỉȉdo家族,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
346,2026-07-17,金,1D,マンシャの森の奥,Elemento,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
346,2026-07-17,金,1E,廃鉄鉱山採掘場,MelonEmpire,,,統一,-,#N/A,3,2026-07-20,pending_or_error
348,2026-07-19,日,3A,デルニール農場,・殺戮・,,,,-,0,7,2026-07-26,resolved
348,2026-07-19,日,2A,略奪の森,雲淡風輕o,,,-,-,0,7,2026-07-26,resolved
348,2026-07-19,日,2B,忘却の地,TRAITORs,,,-,-,3,5,2026-07-24,resolved
348,2026-07-19,日,1A,ナーガ沼地,亗Luxúria亗,,,,,0,7,2026-07-26,resolved
348,2026-07-19,日,1B,旧ダンデリオン,SERENITY,,,-,-,6,4,2026-07-23,resolved
348,2026-07-19,日,1C,捨てられた地,オアシスステップ,,,-,-,0,7,2026-07-26,resolved
348,2026-07-19,日,1D,ベア川下流,ー麒麟ー,,,統一,-,0,7,2026-07-26,resolved
348,2026-07-19,日,1E,アルティノ入り口,微笑Party,,,-,宴会,0,7,2026-07-26,resolved
349,2026-07-20,月,3A,ルツム族駐屯地,常悪魔遇到殺手猫,,,,-,0,7,2026-07-27,resolved
349,2026-07-20,月,3B,アト農場,雪狼族,,,,-,0,7,2026-07-27,resolved
349,2026-07-20,月,2A,ベリア農場地帯,VainqueurJP,,,-,-,4,7,2026-07-27,resolved
349,2026-07-20,月,2B,ギュントの丘,PhoenixJP,,,-,宴会,0,7,2026-07-27,resolved
349,2026-07-20,月,2C,高原地帯,x,,,-,-,4,x,x,sentinel_x
349,2026-07-20,月,1A,隠遁の森,ZirconiA,,,統一,宴会,0,4,2026-07-24,resolved
349,2026-07-20,月,1B,エワズの丘,一SUN一,,,-,-,0,7,2026-07-27,resolved
349,2026-07-20,月,1C,廃城跡入り口,氣噗噗讓玻璃心碎一地,,,-,-,4,7,2026-07-27,resolved
349,2026-07-20,月,1D,カイア渡し場,シェイド,,,統一,-,3,6,2026-07-26,resolved
349,2026-07-20,月,1E,カズラ農場,MelonEmpire,,,統一,-,0,7,2026-07-27,resolved
352,2026-07-23,木,3A,北部大農場,PONYTAIL,,,,-,#N/A,#N/A,#N/A,pending_or_error
352,2026-07-23,木,2A,トロル防御基地,RaиkSS,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
352,2026-07-23,木,2B,隠された修道院,SERENITY,,,-,-,6,#N/A,#N/A,pending_or_error
352,2026-07-23,木,2C,マルニの第2実験場,Döraêmön,,,-,-,#N/A,#N/A,#N/A,pending_or_error
352,2026-07-23,木,1A,アグリス平原,柿一門,,,統一,-,#N/A,1,2026-07-24,pending_or_error
352,2026-07-23,木,1B,リンチ農場廃墟,一惡人谷一,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
352,2026-07-23,木,1C,ブレディー砦,Kopitiam,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
352,2026-07-23,木,1D,エントの森,ーリベリオンー,,,-,-,#N/A,#N/A,#N/A,pending_or_error
352,2026-07-23,木,1E,クリオ村,PokemonGo,,,-,-,#N/A,#N/A,#N/A,pending_or_error
353,2026-07-24,金,3A,アグリス祭壇,沙漠黑鷹,,,,宴会,5,#N/A,#N/A,pending_or_error
353,2026-07-24,金,2A,ナーガ抽出場,UnityJP,,,-,-,4,3,2026-07-27,resolved
353,2026-07-24,金,2B,オークキャンプ,TRAITORs,,,,,1,#N/A,#N/A,pending_or_error
353,2026-07-24,金,1A,北部採石場,義勇,,,-,-,#N/A,6,2026-07-30,pending_or_error
353,2026-07-24,金,1B,ハーピーの絶壁,FLORISTS,,,統一,-,4,#N/A,#N/A,pending_or_error
353,2026-07-24,金,1C,ブリの森,ZirconiA,,,-,宴会,#N/A,3,2026-07-27,pending_or_error
353,2026-07-24,金,1D,マンシャの森の奥,ーArchー,,,-,-,#N/A,#N/A,#N/A,pending_or_error
353,2026-07-24,金,1E,廃鉄鉱山採掘場,柿一門,,,-,宴会,4,2,2026-07-26,resolved
355,2026-07-26,日,3A,デルニール農場,・殺戮・,,,,宴会,0,5,2026-07-31,resolved
355,2026-07-26,日,2A,略奪の森,MystSA,,,-,-,0,7,2026-08-02,resolved
355,2026-07-26,日,2B,忘却の地,Revenant,,,統一,宴会,2,7,2026-08-02,resolved
355,2026-07-26,日,1A,ナーガ沼地,亗Luxúria亗,,,-,-,0,7,2026-08-02,resolved
355,2026-07-26,日,1B,旧ダンデリオン,シェイド,,,-,宴会,3,1,2026-07-27,resolved
355,2026-07-26,日,1C,捨てられた地,オアシスステップ,,,統一,-,0,7,2026-08-02,resolved
355,2026-07-26,日,1D,ベア川下流,柿一門,,,-,宴会,0,4,2026-07-30,resolved
355,2026-07-26,日,1E,アルティノ入り口,微笑Party,,,-,-,0,7,2026-08-02,resolved
356,2026-07-27,月,3A,ルツム族駐屯地,常悪魔遇到殺手猫,,,,宴会,0,7,2026-08-03,resolved
356,2026-07-27,月,3B,アト農場,雪狼族,,,,宴会,0,7,2026-08-03,resolved
356,2026-07-27,月,2A,ベリア農場地帯,VainqueurJP,,,統一,宴会,0,3,2026-07-30,resolved
356,2026-07-27,月,2B,ギュントの丘,UnityJP,,,-,-,0,4,2026-07-31,resolved
356,2026-07-27,月,2C,高原地帯,微笑Party,,,-,宴会,11,7,2026-08-03,resolved
356,2026-07-27,月,1A,隠遁の森,ZirconiA,,,-,-,3,7,2026-08-03,resolved
356,2026-07-27,月,1B,エワズの丘,Orzeca,,,統一,-,0,7,2026-08-03,resolved
356,2026-07-27,月,1C,廃城跡入り口,氣噗噗讓玻璃心碎一地,,,-,宴会,0,7,2026-08-03,resolved
356,2026-07-27,月,1D,カイア渡し場,シェイド,,,-,宴会,1,7,2026-08-03,resolved
356,2026-07-27,月,1E,カズラ農場,Restart,,,-,-,0,7,2026-08-03,resolved
359,2026-07-30,木,3A,北部大農場,VainqueurJP,,,,-,#N/A,#N/A,#N/A,pending_or_error
359,2026-07-30,木,2A,トロル防御基地,RaиkSS,,,-,-,#N/A,3,2026-08-02,pending_or_error
359,2026-07-30,木,2B,隠された修道院,義勇,,,-,-,#N/A,#N/A,#N/A,pending_or_error
359,2026-07-30,木,2C,マルニの第2実験場,PhoenixJP,,,-,-,#N/A,#N/A,#N/A,pending_or_error
359,2026-07-30,木,1A,アグリス平原,柿一門,,,-,宴会,6,#N/A,#N/A,pending_or_error
359,2026-07-30,木,1B,リンチ農場廃墟,xAEGISx,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
359,2026-07-30,木,1C,ブレディー砦,Kopitiam,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
359,2026-07-30,木,1D,エントの森,一SUN一,,,-,-,#N/A,#N/A,#N/A,pending_or_error
359,2026-07-30,木,1E,クリオ村,PokemonGo,,,-,-,#N/A,#N/A,#N/A,pending_or_error
360,2026-07-31,金,3A,アグリス祭壇,・殺戮・,,,,-,#N/A,#N/A,#N/A,pending_or_error
360,2026-07-31,金,2A,ナーガ抽出場,UnityJP,,,-,-,4,3,2026-08-03,resolved
360,2026-07-31,金,2B,オークキャンプ,TRAITORs,,,-,宴会,#N/A,2,2026-08-02,pending_or_error
360,2026-07-31,金,1A,北部採石場,ーEspoirー,,,-,-,1,2,2026-08-02,resolved
360,2026-07-31,金,1B,ハーピーの絶壁,FLORISTS,,,-,-,#N/A,#N/A,#N/A,pending_or_error
360,2026-07-31,金,1D,マンシャの森の奥,ーArchー,,,統一,宴会,#N/A,#N/A,#N/A,pending_or_error
360,2026-07-31,金,1E,廃鉄鉱山採掘場,ムpocalypse,,,統一,-,5,#N/A,#N/A,pending_or_error
362,2026-08-02,日,3A,デルニール農場,沙漠黑鷹,,,,-,2,7,2026-08-09,resolved
362,2026-08-02,日,2A,略奪の森,RaиkSS,,,-,-,0,4,2026-08-06,resolved
362,2026-08-02,日,2B,忘却の地,TRAITORs,,,-,-,0,1,2026-08-03,resolved
362,2026-08-02,日,1A,ナーガ沼地,MelonEmpire,,,-,-,0,7,2026-08-09,resolved
362,2026-08-02,日,1B,旧ダンデリオン,黄昏のえりしおん,,,-,-,6,7,2026-08-09,resolved
362,2026-08-02,日,1C,捨てられた地,オアシスステップ,,,-,宴会,0,5,2026-08-07,resolved
362,2026-08-02,日,1D,ベア川下流,ーEspoirー,,,統一,-,3,7,2026-08-09,resolved
362,2026-08-02,日,1E,アルティノ入り口,Elemento,,,統一,-,0,4,2026-08-06,resolved
363,2026-08-03,月,3A,ルツム族駐屯地,TRAITORs,,,,-,0,7,2026-08-10,resolved
363,2026-08-03,月,3B,アト農場,雪狼族,,,,-,0,7,2026-08-10,resolved
363,2026-08-03,月,2A,ベリア農場地帯,Maverickz,,,-,-,4,4,2026-08-07,resolved
363,2026-08-03,月,2B,ギュントの丘,UnityJP,,,-,-,3,3,2026-08-06,resolved
366,2026-08-06,木,3A,北部大農場,VainqueurJP,,,,宴会,#N/A,#N/A,#N/A,pending_or_error
366,2026-08-06,木,2A,トロル防御基地,UnityJP,,,-,-,4,4,2026-08-10,resolved
366,2026-08-06,木,2B,隠された修道院,RaиkSS,,,-,宴会,#N/A,3,2026-08-09,pending_or_error
366,2026-08-06,木,2C,マルニの第2実験場,PhoenixJP,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
366,2026-08-06,木,1A,アグリス平原,Elemento,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
366,2026-08-06,木,1B,リンチ農場廃墟,一惡人谷一,,,-,-,#N/A,#N/A,#N/A,pending_or_error
366,2026-08-06,木,1C,ブレディー砦,Kopitiam,,,-,-,#N/A,4,2026-08-10,pending_or_error
366,2026-08-06,木,1D,エントの森,一SUN一,,,統一,宴会,#N/A,#N/A,#N/A,pending_or_error
366,2026-08-06,木,1E,クリオ村,PokemonGo,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
367,2026-08-07,金,3A,アグリス祭壇,・殺戮・,,,,宴会,#N/A,#N/A,#N/A,pending_or_error
367,2026-08-07,金,2A,ナーガ抽出場,Maverickz,,,-,宴会,4,#N/A,#N/A,pending_or_error
367,2026-08-07,金,2B,オークキャンプ,美孚冰室,,,-,-,5,#N/A,#N/A,pending_or_error
367,2026-08-07,金,1A,北部採石場,オアシスステップ,,,統一,宴会,5,#N/A,#N/A,pending_or_error
367,2026-08-07,金,1B,ハーピーの絶壁,FLORISTS,,,-,-,#N/A,6,2026-08-13,pending_or_error
367,2026-08-07,金,1C,ブリの森,亗Luxúria亗,,,-,-,#N/A,#N/A,#N/A,pending_or_error
367,2026-08-07,金,1D,マンシャの森の奥,ーArchー,,,-,-,#N/A,2,2026-08-09,pending_or_error
367,2026-08-07,金,1E,廃鉄鉱山採掘場,Restart,,,-,-,#N/A,#N/A,#N/A,pending_or_error
369,2026-08-09,日,3A,デルニール農場,沙漠黑鷹,,,,-,0,7,2026-08-16,resolved
369,2026-08-09,日,2A,略奪の森,RaиkSS,,,-,宴会,3,4,2026-08-13,resolved
369,2026-08-09,日,2B,忘却の地,海洋之心,,,-,-,6,7,2026-08-16,resolved
369,2026-08-09,日,1A,ナーガ沼地,ムpocalypse,,,統一,宴会,0,7,2026-08-16,resolved
369,2026-08-09,日,1B,旧ダンデリオン,ーArchー,,,統一,-,0,7,2026-08-16,resolved
369,2026-08-09,日,1C,捨てられた地,ーリベリオンー,,,-,-,2,7,2026-08-16,resolved
369,2026-08-09,日,1D,ベア川下流,義勇,,,-,-,0,7,2026-08-16,resolved
369,2026-08-09,日,1E,アルティノ入り口,黒の太陽,,,-,宴会,3,7,2026-08-16,resolved
370,2026-08-10,月,3A,ルツム族駐屯地,TRAITORs,,,,-,0,7,2026-08-17,resolved
370,2026-08-10,月,3B,アト農場,雪狼族,,,,-,0,7,2026-08-17,resolved
370,2026-08-10,月,2A,ベリア農場地帯,PONYTAIL,,,-,-,3,7,2026-08-17,resolved
370,2026-08-10,月,2B,ギュントの丘,UnityJP,,,-,-,4,7,2026-08-17,resolved
370,2026-08-10,月,2C,高原地帯,微笑Party,,,-,-,0,7,2026-08-17,resolved
370,2026-08-10,月,1A,隠遁の森,Revenant,,,統一,-,0,6,2026-08-16,resolved
370,2026-08-10,月,1B,エワズの丘,Orzeca,,,-,-,0,7,2026-08-17,resolved
370,2026-08-10,月,1C,廃城跡入り口,氣噗噗讓玻璃心碎一地,,,-,-,0,7,2026-08-17,resolved
370,2026-08-10,月,1D,カイア渡し場,黄昏のえりしおん,,,統一,-,0,6,2026-08-16,resolved
370,2026-08-10,月,1E,カズラ農場,Kopitiam,,,-,-,0,3,2026-08-13,resolved
373,2026-08-13,木,3A,北部大農場,RaиkSS,,,,-,#N/A,#N/A,#N/A,pending_or_error
373,2026-08-13,木,2A,トロル防御基地,xAEGISx,,,-,-,3,1,2026-08-14,resolved
373,2026-08-13,木,2B,隠された修道院,FLORISTS,,,統一,-,4,#N/A,#N/A,pending_or_error
373,2026-08-13,木,2C,マルニの第2実験場,PhoenixJP,,,-,-,#N/A,#N/A,#N/A,pending_or_error
373,2026-08-13,木,1A,アグリス平原,REGENCY彡,,,-,-,#N/A,#N/A,#N/A,pending_or_error
373,2026-08-13,木,1B,リンチ農場廃墟,一惡人谷一,,,-,-,#N/A,#N/A,#N/A,pending_or_error
373,2026-08-13,木,1C,ブレディー砦,Kopitiam,,,統一,-,3,#N/A,#N/A,pending_or_error
373,2026-08-13,木,1D,エントの森,一SUN一,,,-,-,#N/A,#N/A,#N/A,pending_or_error
373,2026-08-13,木,1E,クリオ村,PokemonGo,,,-,-,#N/A,#N/A,#N/A,pending_or_error
374,2026-08-14,金,3A,アグリス祭壇,・殺戮・,,,,-,#N/A,#N/A,#N/A,pending_or_error
374,2026-08-14,金,2A,ナーガ抽出場,MystSA,,,-,-,#N/A,#N/A,#N/A,pending_or_error
374,2026-08-14,金,2B,オークキャンプ,xAEGISx,,,-,-,#N/A,#N/A,#N/A,pending_or_error
374,2026-08-14,金,1A,北部採石場,ZirconiA,,,-,-,#N/A,#N/A,#N/A,pending_or_error
374,2026-08-14,金,1B,ハーピーの絶壁,シェイド,,,統一,-,1,#N/A,#N/A,pending_or_error
374,2026-08-14,金,1C,ブリの森,亗Luxúria亗,,,-,-,#N/A,#N/A,#N/A,pending_or_error
374,2026-08-14,金,1D,マンシャの森の奥,Döraêmön,,,統一,-,5,#N/A,#N/A,pending_or_error
374,2026-08-14,金,1E,廃鉄鉱山採掘場,Restart,,,-,-,#N/A,#N/A,#N/A,pending_or_error
376,2026-08-16,日,3A,デルニール農場,沙漠黑鷹,,,,-,0,#N/A,#N/A,pending_or_error
376,2026-08-16,日,2A,略奪の森,cobraXverse,,,-,-,3,#N/A,#N/A,pending_or_error
376,2026-08-16,日,2B,忘却の地,VainqueurJP,,,-,-,0,#N/A,#N/A,pending_or_error
376,2026-08-16,日,1A,ナーガ沼地,MelonEmpire,,,-,-,0,#N/A,#N/A,pending_or_error
376,2026-08-16,日,1B,旧ダンデリオン,ーArchー,,,-,-,0,#N/A,#N/A,pending_or_error
376,2026-08-16,日,1C,捨てられた地,Elemento,,,統一,-,0,#N/A,#N/A,pending_or_error
376,2026-08-16,日,1D,ベア川下流,黄昏のえりしおん,,,-,-,0,#N/A,#N/A,pending_or_error
376,2026-08-16,日,1E,アルティノ入り口,Revenant,,,統一,-,0,#N/A,#N/A,pending_or_error
